username,review_type,published_date,score,votes,review_text,profile_url,platform
Traxillion,user,"Aug  9, 2020",7,1,Unique and very fun (although not for everyone) battle royale.<br/>Worth it for the price offered.,https://www.metacritic.com/user/Traxillion,ps4
Br_AgSs,user,"Aug  9, 2020",8,0,"Very fun game, very adictive, however the constant server bugs and drops are a big problem that need solving very soon.",https://www.metacritic.com/user/Br_AgSs,ps4
FernandoPL,user,"Aug  7, 2020",6,0,"A proposta do jogo é maravilhosa. É um jogo simples, divertido, dinâmico e viciante. O gráfico é muito colorido e bonito. Porém, os servidores precisam melhorar muito. Às vezes, é complicado encontrar uma partida. Outras vezes, a conexão com os servidores cai no meio das partidas, e você perde as suas recompensas, o que é muito frustrante. Venci quatro partidas, e em duas delas não recebi minha recompensa.",https://www.metacritic.com/user/FernandoPL,ps4
BrenerMatos,user,"Aug  9, 2020",10,0,"Jogo muito bom e muito divertido, vale muito a pena, super recomendo. O jogo também proporciona muitas risadas.",https://www.metacritic.com/user/BrenerMatos,ps4
GamergodsFail,user,"Aug  9, 2020",8,2,"Fall Guys is a silly, cartoonish multiplayer game show where fewer and fewer players survive each round of a match. It takes the battle royale genre to unfamiliar ground where instead of getting dumped in the same map over and over, you compete in a great variety of hazardous races and versus minigames together. This is one of the most unusual and unique multiplayer games I've played in years, and although the controls are comically in tune with the feeling of being truly clumsy, I can't help but respect it.",https://www.metacritic.com/user/GamergodsFail,ps4
noans,user,"Aug  9, 2020",10,0,I enjoyed this game forever.<br/>我对这个游戏很愉快。<br/>이거 개꿀잼~,https://www.metacritic.com/user/noans,ps4
KristerFister,user,"Aug  9, 2020",9,0,Its a very fun game that will add new minigames every 2 months.<br/>It can get boring after playing alot of rounds but it will keep my interest in the long run.,https://www.metacritic.com/user/KristerFister,ps4
TobiasKing12,user,"Aug  9, 2020",8,1,"Don't listen to the bad reviews from xbox owners, this game is a lot of fun!",https://www.metacritic.com/user/TobiasKing12,ps4
Zloj_Pes,user,"Aug  9, 2020",10,0,"Лучшая мультиплеерная игра года, надеюсь её будут дальше развивать",https://www.metacritic.com/user/Zloj_Pes,ps4
Bryce4802,user,"Aug  9, 2020",5,5,"The game control's very poorly and feels very weird when you are jumping, which you will be doing a lot. The minigames get very repetitive very fast and it feels like you see the same 5 every match. The servers are also constantly kicking me out, the game is a lot of fun for around 20 minutes then get boring and repetitive very fast.",https://www.metacritic.com/user/Bryce4802,ps4
MikeOsSep,user,"Aug  8, 2020",9,0,"Very addictive minigames, you can play online with four of your friends. So easy to find a server. Great idea to play casually with company",https://www.metacritic.com/user/MikeOsSep,ps4
RafL,user,"Aug  8, 2020",0,8,"This game have the worst server i ever saw in my life, i reached 10 finals and i was disconnected in all of then.",https://www.metacritic.com/user/RafL,ps4
EugeneB21,user,"Aug  8, 2020",7,1,"Весело, ярко, задорно, без определенного баланса, но заслуживает пару часов в свободное время. Сервера глючат, но это поправимо со временем, создатели не ожидали такой популярности. Главное, чтобы добавляли не только новую косметику, а и арены.",https://www.metacritic.com/user/EugeneB21,ps4
Chinami,user,"Aug  8, 2020",9,3,Bastante divertido y al mismo tiempo estresante por querer quedar en mis primeros lugares El estilo del juego y el diseño de objetos es buenísimo,https://www.metacritic.com/user/Chinami,ps4
anfil18,user,"Aug  8, 2020",8,0,"Divertido, sencillo y mucho humor amarillo.60 personas en pruebitas de esquivar bolas, plataformas, caminos estrechos, algun modo de juego en equipo tipo rocket league a marcar gol y muchas mas pruebas tipo grand prix. Encima gratis con el plus. Si quereis hecharos unas risas y un “pike” bueno...! Descargar!!",https://www.metacritic.com/user/anfil18,ps4
Cerveaux,user,"Aug  8, 2020",2,9,"A game that should really be free to play, considering how repetitive it becomes after a couple hours. Microtransactions, terrible server stability and matchmaking and even worse community management.<br/><br/>I would pass. Certainly do not spend money on it.",https://www.metacritic.com/user/Cerveaux,ps4
Mitch176,user,"Aug  8, 2020",5,2,Such a fun game. Despite the server issues this is a load of fun to play. Recommend,https://www.metacritic.com/user/Mitch176,ps4
jppgarcia,user,"Aug  8, 2020",0,12,"it was fun for about 2 matches and then it just gets frustrating as soon as you realise the clunky ass mechanics only work when they feel like it. Other than that, it is a completely luck-based game and repetitive like a mf.<br/><br/>The most fun I had with this game was when the servers weren't working. Now they are at least functional.",https://www.metacritic.com/user/jppgarcia,ps4
finl3y,user,"Aug  8, 2020",0,7,"Server didnt work since release.<br/>@Devs: Less ""funny"" Twitter Posts, more working at the server.",https://www.metacritic.com/user/finl3y,ps4
daplon,user,"Aug  8, 2020",10,1,"Diversión a lo ""Humor Amarillo"".  Buenísimo el juego, para unas partidas rapidas y reirse un rato, perfecto.",https://www.metacritic.com/user/daplon,ps4
SergejLV,user,"Aug  8, 2020",1,0,"the game irritates, they don't know how to play, it's a shame!!!!!!!!!!!!!!",https://www.metacritic.com/user/SergejLV,ps4
PhiFO,user,"Aug  8, 2020",5,7,"Played about 200 matches and while I had fun with most of them, team games were the least enjoyable part of the experience.  In a game where 'Winner Takes All', the idea of pairing up with the dimmest lobby members and entrusting them with your survival can cause frustration.",https://www.metacritic.com/user/PhiFO,ps4
EgorVarlamov,user,"Aug  8, 2020",10,0,"Very funny games. Servers are a problem, but I hope that it will soon sink into oblivion. I recommend this game.",https://www.metacritic.com/user/EgorVarlamov,ps4
KeyboardCowboy,user,"Aug  8, 2020",9,0,"This game is just silly fun.  The controls and pandemonium when all these characters try and get through makes you lol.  Its the perfect kind of game to mindlessly relax with after work and the sheer excitement you get when you win a crown is a joy.  With it being included in PS Plus, this is a no brainer to at least play for a few hours until you get at least one crown.  I'm a fan.",https://www.metacritic.com/user/KeyboardCowboy,ps4
Ebunio,user,"Aug  8, 2020",6,0,"С первых минут кажется что игра интересная, смешная и фановая. Но по играя хоть часов 20 ты понимаешь, что она полное диззбалансное говно. Все говно начинается на командных играх. Выиграть в них довольно сложно и причиной этому тупые школьники не понимающие в стратегии и как там выигрывать. И в общем командные игры это минус всей игры. Не понимаю какое отношение имеют другие игроки к моей королевской победе. Так как они сами друг другу руинят так и другим скилловых игрокам. Так же возможность хватать других игроков в соло режимах полное говно. Это не что бесит, но и руинит игру в целом. В надежде что я зайду расслаблюсь   в такой детской игре в итоге получаю очень жаренную жопу.  И да слишком решает пинг, в таких режимах как с хвостами.Надеюсь в будущем все её недостатки исчезнуть и в это можно будет играть.  Но если они в будущем не будут убирать командный режим, она долго прожить не сможет и загнется как многие игры которые подавали большие надежны в будущем.",https://www.metacritic.com/user/Ebunio,ps4
Ballisticz,user,"Aug  5, 2020",0,16,"super fun game just a shame no one can play it, very poor servers! Haven't been able to play at all friday and now the game is down again for maintenance! Servers are terrible",https://www.metacritic.com/user/Ballisticz,ps4
Ranger_River,user,"Aug  8, 2020",10,0,A super cool game One new and innovative Battel Royale . The best game for fun. There are some server issues at the moment. I hope the problems will be solved with future updates and the game will improve.,https://www.metacritic.com/user/Ranger_River,ps4
dannygards,user,"Aug  8, 2020",10,0,"I hate half the games, the servers are a disaster however thus game is so addictive. Even my non gaming wife and daughters love this unfortunately!",https://www.metacritic.com/user/dannygards,ps4
DSG_,user,"Aug  8, 2020",8,0,"Funny and easy gameplay. There are a lot of errors, but it is not problem because it fix.",https://www.metacritic.com/user/DSG_,ps4
Tenarus,user,"Aug  8, 2020",2,9,"Fallguys is a game with great potential, BUT:<br/><br/>-The controlls are absolutely irresponsive (you can have a really long input lag)<br/>-Games get repetetive really fast<br/>-The matchmaking is horrible and can take eternities<br/>-The soundtrack is nothing but annoying",https://www.metacritic.com/user/Tenarus,ps4
ciotta,user,"Aug  8, 2020",9,0,"Semplice, intuitivo e allo stesso tempo spietato. Estremamente divertente con amici. Se gli sviluppatori seguiranno la filosofia del ""gioco come servizio"" aggiornandolo con mappe sempre + folli, eventi e costumi strampalati, difficilmente passerà in secondo piano. molte recensioni negative che ho letto sono basate sulle prime ore di gioco nelle quali i server (comprensibilmente > cross play, gratis su ps plus) hanno avuto problemi. Altri si lamentano di fare fatica a vincere...lol :)<br/>PS musiche da disabilitare e/o rivedere completamente",https://www.metacritic.com/user/ciotta,ps4
Bojenkarus,user,"Aug  8, 2020",4,0,"I donno man, its like very cringe game. All maps are similiar and they have nothing unique. Even Fortnite deserves a lot of more interest, but still this is my humble unpopular opinion.<br/><br/>This game could be better and I wish it will",https://www.metacritic.com/user/Bojenkarus,ps4
IvanBogatkov,user,"Aug  8, 2020",5,1,"Good idea,but game looks terrible. Maybe for 5yrs olds this will be awesome but its impossible to play this game when u have IQ more than 40. Boring and weird looking game",https://www.metacritic.com/user/IvanBogatkov,ps4
MurphyBrandon,user,"Aug  8, 2020",8,0,"The best party game on PS4 in a while. It's hilariously fun. Lots of wacky stuff happens. Do not take it too seriously. The downsides are connectivity issues and repetitive levels. I love the obstacle courses the most, but I wish there were just MORE of them. More obstacle courses, please.",https://www.metacritic.com/user/MurphyBrandon,ps4
SHELDOR_BUZINGA,user,"Aug  7, 2020",9,0,Great game. Really enjoying this one. Perfect to play with friends. I would like to see and option for Private/Custom games in the future.<br/>Unfortunately they are having a few issues with servers overloading at launch but you can’t really fault them for that. So many people want to play this game right now!,https://www.metacritic.com/user/SHELDOR_BUZINGA,ps4
Maxinux,user,"Aug  7, 2020",0,7,This game is broken. Keep crashing all the time and servers down most of the time. Why release it if it is not ready???? I give up on it for now and might return after few months when they fix it. Thankfully it was free in the PlayStation Plus otherwise I will be pissed paying money for an Alfa version of a game. Don't waste your time.,https://www.metacritic.com/user/Maxinux,ps4
PhenomenalEhan,user,"Aug  7, 2020",9,0,"Amazing game overall. But there are some modes which are very frustrating especially because of the grab mechanism. The mechanic itself is good but the problem is sometimes it just doesn't work the way you want it to work. Oh, and we really need community creations",https://www.metacritic.com/user/PhenomenalEhan,ps4
Hellothere322,user,"Aug  7, 2020",3,0,"Servers are always down, if it works it’s fun. In the 3 days since released the servers are down more often than up",https://www.metacritic.com/user/Hellothere322,ps4
Raitoningu9698,user,"Aug  7, 2020",1,0,"Good game....if you don’t want to play with it....<br/>**** servers, hard to get through the level.",https://www.metacritic.com/user/Raitoningu9698,ps4
Gromikon,user,"Aug  7, 2020",10,4,Топ игра. С релиза не могу оторваться. Для меня это Игра Года!,https://www.metacritic.com/user/Gromikon,ps4
PhkNaughtyDog,user,"Aug  7, 2020",1,0,"I cannot give a positive review to a company or game that spends as much on marketing its release, on top of a free launch, and then complains that their server can't handle the demand because it's more than expected. In other words, you didn't believe in your own product. Day three and still no working servers. I'm done...this is an embarrassment!",https://www.metacritic.com/user/PhkNaughtyDog,ps4
3AEBEAST,user,"Aug  7, 2020",1,1,I’m buying Xbox in the next generation. Thanks Sony from all Russian community,https://www.metacritic.com/user/3AEBEAST,ps4
CaioNintendo,user,"Aug  7, 2020",10,0,I haven’t laughed so much in a game since The Stick of Truth. This game is ludicrous in all the right ways. I can’t stop playing!,https://www.metacritic.com/user/CaioNintendo,ps4
Linkinito,user,"Aug  7, 2020",9,0,"Despite the inevitable server problems problems with the massive success of the game, it's a huge pack of fun and a colorful, light-hearted twist in the saturated Battle Royale genre, and a breath of fresh air in the midst of overly dark-themed AAA games releasing recently.",https://www.metacritic.com/user/Linkinito,ps4
unk385122482,user,"Aug  7, 2020",2,3,"Although the basic concept appears fun, I can not in good conscience give a good rating to a game that doesn't work. The game ultimately deserves a 1 or 2, for good menu music and a nice aesthetic. Failure to enter a game, however, in a game, means the game does not deserve more than a 2.",https://www.metacritic.com/user/unk385122482,ps4
Klaus01,user,"Aug  7, 2020",0,7,Rating this game 0 because of the 5 wins in a row throphy. Not because i want it to be easier or anything like that but simply because a very hard throphy in a multiplayer game like that is literally unbearable to me if i have to rely on my team in a bunch of game modes. Lost multiple times on a streak of 2 or 3 because my team sucked or one teammate griefed us. What this game needs is a way to queue without any team games.,https://www.metacritic.com/user/Klaus01,ps4
Lobo_Nocturno,user,"Aug  7, 2020",9,0,This game is really funny. You never get bored of playing because the random factor makes every level a challenge. Some times i find myself losing levels just because I can't concentrate laughing at others when they got punched by a big wall or swept away by a fan. Of course there are some things that can be optimized like grabbing things or others and inner way to communicate with team members locally. If they add some other levels this would be the most fun multiplayer out there!.,https://www.metacritic.com/user/Lobo_Nocturno,ps4
dangerousbrian0,user,"Aug  7, 2020",0,6,Only just got round to playing the game today found a game straight away I didnt qualify which I have no issue with you know cant win them all. I then got sent to the spectator mode I watched another match but then I thought I would leave the spectator mode to do some more matches cant I find another single match at all just sits there on the looking for players then comes up with cant find matches Thank god I didnt buy this game I downloaded it for PS4 as part of PS+ otherwise it would have been a waste of my money I dont know if it is the same on Steam for PC not going to bother to see as I have to pay for that version.,https://www.metacritic.com/user/dangerousbrian0,ps4
Bulbapotato,user,"Aug  7, 2020",10,0,"It is perfect! But matchmaking is very bad, it takes about ten minutes to find something.",https://www.metacritic.com/user/Bulbapotato,ps4
getrwuegyweh,user,"Aug  7, 2020",8,0,"Very enjoyable, and has tremendous potential, if handled correctly, this could be the next MASSIVE game, following Fortnite and Minecraft.<br/><br/>Team Games need to be separated from the game though",https://www.metacritic.com/user/getrwuegyweh,ps4
mikeyt33,user,"Aug  7, 2020",3,7,Had for about three days now and played around 10 rounds<br/>Other than that down for maintenance or unable to connect with the servers.<br/>Pointless frustrating experience<br/>Playing the game was fun but I've not been able to start a game for over 24 hours.,https://www.metacritic.com/user/mikeyt33,ps4
Kadurry,user,"Aug  7, 2020",6,1,"This game is fun and has a lot of potential, could grow up to be something big and long lasting. Physics are great and most game modes are really fun to play both alone and with friends. However, on its current state it has huge server issues, lag and many Quality of Life deficiencies that really harm player experience.<br/>At launch it has a short number of levels and gets very repetitive, especially on the first 2 rounds of each match. New players will be stuck playing the same 3-4 levels until they get good enough to consistently make it to rounds 3 and 4 where most levels are.<br/>To top it off, the Platinum trophy is really really hard to obtain due to a certain trophy that requires an extreme amount of luck, so trophy hunters should keep away from this game.",https://www.metacritic.com/user/Kadurry,ps4
Yallmae,user,"Aug  7, 2020",0,9,This game is a Scam !! 90% of the time the servers are either completley offline (8 Hours now without any notice when they are up again) or its so buggy 70% of all games you just get thrown off the server or dont get any reward/xp. Its a shame another launch disaster taking money but than dont deliver a game. The Devs should be ashamed of themself if another company in a not gaming industry would deliver such a product it what be instand suicide of the company.,https://www.metacritic.com/user/Yallmae,ps4
alank8704,user,"Aug  7, 2020",7,3,the game is a lot of fun and great to play with friends the game could easily be a 8 but the thing holding it back is the repeated levels that get boring quick. Otherwise the game is great with a leveling reward system that wants you to play more,https://www.metacritic.com/user/alank8704,ps4
marklessss,user,"Aug  7, 2020",8,6,"Fall Guys is a great fun (FREE ON PS+) game, a breath of fresh air on Battle Royale games I suppose, it has easy controls, challenging rounds and anyone can win depending on your skills and luck too! It does have its flaws, frequent disconnection to servers, lack of couch co-op, spectate teammates at default, crossplay, and modes (duos/trios/quads). I'm sure they'll keep on improving the game as it's still new.",https://www.metacritic.com/user/marklessss,ps4
Karlosophy,user,"Aug  7, 2020",0,7,The game does not work. Can create a basic avatar but cannot play a game. Cant even play an offline single player training game,https://www.metacritic.com/user/Karlosophy,ps4
HugeyBear,user,"Aug  7, 2020",9,0,"A brilliant, fun, original game. Only issue is the menus, loading and leaving can get messy. Hopefully they patch it. For what it is, it’s brilliant.",https://www.metacritic.com/user/HugeyBear,ps4
leorullo,user,"Aug  6, 2020",7,3,"Fun to play both alone and with friends, they should add private lobby and other features<br/>but we are in the first days so it's ok.",https://www.metacritic.com/user/leorullo,ps4
Splashygod87,user,"Aug  6, 2020",9,0,"Fall Guys Ultimate Knockout is a great, fun non shooter battle royale. Fall Guys has issues like no custom matchmakeing, no way to practice the mini games. This is one of the best indie games ever made. Now on to the positives of the game. Its very fun, it has creative levels, its a very funny game, very good graphics. This is the most fun Ive had with a battle royale game in years. Also there can be server issues but games can have this at launch. Fall guys has a really good soundtrack as well. Go download fall guys everyone! Have fun! Theres other issues too but those dont hold the experince back! Amazing br game. Fall guys is the best battle royale game ever made!",https://www.metacritic.com/user/Splashygod87,ps4
Crysouls,user,"Aug  6, 2020",7,3,"Leveis divertidos, grafico agradavel, sua proposta de mini desafios até que se declare um vencedor é muito divertida porém os problemas de servidor deixam a desejar e atrapalham um pouco a experiencia mas no geral é um bom jogo, mt divertido para se jogar em grupo, recomendo.",https://www.metacritic.com/user/Crysouls,ps4
M0nkeyB1rd2004,user,"Aug  6, 2020",9,0,"[Summary and Pro&Cons at end] This game in my opinion is a really good game. The game has a really nice art style, the fall guys are adorable along with their costumes. This game is really simple to pick up and play, you've got 4 main controls move, jump, dive, and grab; thats all you really need.<br/><br/>While the controls are super easy sometimes when everyone is going to the same place if you ragdoll it could put you behind everyone, which very often is part of the fun but every now and then it can be annoying.<br/><br/>The levels are creative and fun, just sometimes you can get ones you don't like and that could ruin your whole run (For me its Slime Climb I just can't beat it).<br/>Also personally I find that I'm playing some levels so much more than others (like I'm playing dizzy heights or gate crash nearly every few games and rarely play block party or jinxed) I don't know if others have felt like this is happening to them too or not but this makes some levels become repetitive but I can still have fun in the intensity and funniness in the levels and the fall guys.<br/><br/>Right now the cosmetics are limited because it was released a few days ago but the FREE battle pass has about 40 tiers which you can unlock outfits, patterns, colours, face colours, theatrics (emotes), kudos(money) and crowns (wins but also rare money). The store (which you can spend your kudos and crowns in) changes with about 5 things changing alot and 3 main things that stay longer. So far everything in the store doesn't need microtransactions but if you want to spend money to get more kudos then you can. Kudos are also earned after every game you play no matter how well you did. Microtransactions can also be spent a few outfits.<br/><br/>The customization is really good, you can make your fall guy yours. you have patterns with 2 different colours that you can chose then you have top half and bottom half of most outfits which you can mix and match with then you have face colours so you can make your fall guy have a white face, yellow or red and so on. then I think finally you have theatrics which are emotes and your wining podium celebrations. I hope they keep adding new and creative stuff to the customization to keep everyone looking different and fresh.<br/><br/>This may just be me but I follow fall guys on twitter and to me they just seem like normal people that have made a game. They play it on twitch, they are honest and just seem like a team that made a game for people to like rather than for money, they bring in the community with memes about fall guys. I think they (along with the art style) makes the community feel like an actual community rather than just a bunch of players tweeting at nothing trying to get a response. It makes it feel like everyone is enjoying the game. Their presence in the community makes the community feel positive instead of toxic and personally makes me believe and trust them when they say stuff like they plan to add loads more levels, cosmetics and features.<br/><br/>Thats why I think this game deserves an 9 because it's a very good game. Easy (not too much skill to it), cute and colourful with good customization, alot of the levels are so much fun and the devs say they will keep working on the game to make it bigger and better, and if you get on ps4 with PS+ it is free with no needed microtransactions. But i find that I'm playing some levels more than others (which becomes repetitive and predictable) and sometimes the rush of all the players can sometimes be the difference of qualifying or being eliminated which I can find both fun and frustrating.<br/><br/>Pros<br/>-The Art Style<br/>-Easy<br/>-Fun Levels<br/>-The Customization<br/>-The Community Presence<br/><br/>Cons<br/>-Some levels can be repetitive and predictable<br/>-Some levels appear more often<br/>-Can be frustrating<br/><br/>Neutral<br/>-No needed microtransactions but the possibility<br/>-Can be manic",https://www.metacritic.com/user/M0nkeyB1rd2004,ps4
Alfredre45cjb,user,"Aug  6, 2020",9,0,Es un juego muy bueno super divertido y mas si lo juegas con amigos las skins igual es genial y lo bueno es que varias cosas las puedes conseguir jugando. Tuve problemas con los servidores pero actualmente no y quisiera que en futuras actualizaciones saquen mas cosas como nuevos juegos para que ganes ya que actualmente solo hay 3 y nuevos mapas.,https://www.metacritic.com/user/Alfredre45cjb,ps4
Ltstoap,user,"Aug  6, 2020",10,6,"This game is sooooo much fun, yes the servers are bad atm but I don’t think they expected this many people to play at once, but either than that. This game is pure enjoyment",https://www.metacritic.com/user/Ltstoap,ps4
Bezibenja551,user,"Aug  6, 2020",6,2,"La verdad el primer dia entiendo que andara mal, los servidores estaban explotados, pero despues de arreglarlos siguio dando muchos errores de conexion, y ni siquiera guarda tu experiencia ganada en la partida, espero arreglen esto por que es injugable!, por lo demas todo bien, muy entretenido",https://www.metacritic.com/user/Bezibenja551,ps4
5150-Gonzo,user,"Aug  6, 2020",10,0,"Some of the most fun I've had in a game in years. Basically a battle royal obstacle course game. The games art style is that of a pixar movie/kids cartoon. It is far more challenging than it looks, and you definitely get a sense of accomplishment when you finish a course. The game has occasional server issues, and I've fallen through the map a handful of times, but so far the game runs and performs near perfectly. Definitely worth picking up and trying.",https://www.metacritic.com/user/5150-Gonzo,ps4
MedusaMadman77,user,"Aug  6, 2020",2,7,"Probably my most disliked Devolver game. Unfinished. Poorly implemented mechanics. There's a few gems, but they are buried under multiple repetitive games that often end up being frustrating for all the wrong reasons.<br/><br/>The best thing about this game is the fact that it's a roadmap for a better developer too easily improve on.",https://www.metacritic.com/user/MedusaMadman77,ps4
vahn,user,"Aug  6, 2020",7,6,"Besides the first day issue with servers, the game is a fun time and it deserves attention: it's battle royale about managing to go through an obstacle course rather than shooting or killing and if you win the match you get to the next and try to stay alive. There are about 4-5 matches each ""episode"" (I think that's what its called) and each match can last from 1 to 5 minutes, depending on how difficult it is.<br/><br/>Honestly, my only issue is how the game is reliant on luck than actual skills: you can learn the games and eventually get good at them but it's extremely difficult to win because it's solely relied on luck and hardly on anything else. Your fall guy is sluggish and doesn't move fast, he's slow and any hit will make him ragdoll for a brief moment which alone can make you lose some games, and even then you might still love if you just jump wrong or move differently: it wasn't uncommon for me to lose a match despite having an advantage on position. I wish they would make it possible for the others to have a way to recover their position somehow, like a rubber band, because there are many ""races"" in this game and one of the final stages IS a race, so if you start wrong you're gonna lose.<br/><br/>Also, the game gets repetitive fast and that's an issue that should be taken care off soon because people might get tired and leave the game and this game requires players to be playable: I think they should have a custom play where few friends can play other minigames and have specific matches played or simply have custom plays with X amount of players so that you can at least enjoy short matches.<br/><br/>For the moment, I think it's a fine game: still needs some cure and I hope they expand the game soon because it does get repetitive even after short playing sessions.",https://www.metacritic.com/user/vahn,ps4
benn14dalas,user,"Aug  6, 2020",10,2,Great game . I wish this studio only the best . Finally a BR game that I enjoy . I hope the developers will update the game regularly and add new maps,https://www.metacritic.com/user/benn14dalas,ps4
aspentitan,user,"Aug  6, 2020",7,4,Easy to play and hard to master this is an immediately likeable game by all however its not complex enough to have staying power for most gamers. A couple 2 hr sessions was plenty for me.,https://www.metacritic.com/user/aspentitan,ps4
Mik1606,user,"Aug  6, 2020",8,3,"This game is hilarious and very competitive, especially when playing with friends.<br/>It can also be a bit frustrating when competing in team mode, but it's fun.<br/><br/>Very good wipeout kind of game and it's addictive",https://www.metacritic.com/user/Mik1606,ps4
jacob4,user,"Aug  6, 2020",10,4,"An absolute colorful and silly blast of a time! Fall Guys is a battle royale game like no other by simply not being like the generic ""battle royale."" This game has all sorts of fun puzzles,mini games,and races all with colorful little guys and bright colors blasting your eyes with a good time! It's absolute eye candy combined with some silly knock out mayhem!",https://www.metacritic.com/user/jacob4,ps4
sebastianali,user,"Aug  6, 2020",6,2,"Este juego party tiene mucho carisma, humor y un estilo visual unico que acompaña fenomenalmente las partidas, volviendose estas adictivas, aunque los controles son bastante torpes, sobre todo a la hora de saltar y estar todos muy juntos. Empiezan a tropezarse todos los jugadores y no es tan satisfactorio intentar moverse con el personaje. Entiendo lo que querían hacer, querían darle mas humor al juego, y lo respeto, pero el problema es que esto termina afectando al gameplay. Las partidas son generalmente carreras en las que tenes que clasificar al siguiente round, el diseño de nivel es ingenioso y acompaña a las intenciones visuales y jugables del juego, pero sin pulir ciertos aspectos que lo hacen algo frustrante y que encima carece de multijugador local o de cualquier modalidad offline, dejando tambien atras, un modo donde se puedan practicar estas modalidades en solitario, o poder elegir manualmente las fases al jugar con tus amigos de forma online, lo cual es un pecado cuando incluso juegos party de hace 20 años incluían estas características importantisimas que personalmente termino disfrutando mas. Tenemos también una tienda muy similar a juegos anteriormente vistos que tienen micropagos, y si bien el juego tiene bastante contenido, es fácil desbloquear nuevas cosas y los micropagos no afectan en nada a la jugabilidad, 20 dolares me parece un poco caro. Puedo recomendarlo, y se que el juego se estará actualizando, lo cual significa que si mejora de manera real con el paso del tiempo, puedo subirle la nota y comentar estos aspectos positivos. En si es un juego party muy original y adictivo, pero que le falta un poco mas de esfuerzo por parte de los desarrolladores para explotar todo su potencial.",https://www.metacritic.com/user/sebastianali,ps4
Grexxor04,user,"Aug  6, 2020",7,6,"Game is pretty fun and good, but the servers just crashes randomly and I lose rewards..",https://www.metacritic.com/user/Grexxor04,ps4
amn94,user,"Aug  6, 2020",0,5,"No puedes jugar tranquilo ya que en cualquier momento el juego te saca por ""problemas de conexión"" inéditos...",https://www.metacritic.com/user/amn94,ps4
JoelFekinDies2,user,"Aug  6, 2020",7,2,"Fall Guys PS4 PROS<br/>-Wacky fun<br/>-Nice cosmetics<br/>-well priced microtransactions<br/>-easy menus<br/><br/>CONS<br/>-replayablity is very low<br/>-currency by winning to get good cosmetics,but winning is just luck<br/>-team modes are a 50% chance you just lose -ragdoll is more annoying than fun<br/>-many levels just require luck to win<br/>-connectivity issues<br/>-too much ragdoll<br/>-more ragdoll<br/><br/>Overall:<br/>Fun but the balance is really shaky at launch, wait a month or 2 and most of these problems will hopefully be fixed",https://www.metacritic.com/user/JoelFekinDies2,ps4
Guizin,user,"Aug  6, 2020",9,1,I had so much fun playing Fall Guys!<br/>Pros:<br/>- Fun granted<br/>- Good soundtrack<br/>- Good gameplay<br/><br/>Cons<br/>- Some camera positioning problems<br/>- Servers not so optimized (I'm not talking about server's crash on day one)<br/>And the best it's free to play for who has Plus or PlayStation Now,https://www.metacritic.com/user/Guizin,ps4
SpotOnTom1733,user,"Aug  6, 2020",0,10,It’s repetitive and the servers and technical issues are unbearable for me. Wish I could get a refund.,https://www.metacritic.com/user/SpotOnTom1733,ps4
tazemaster,user,"Aug  6, 2020",10,2,"Most fun game of the year. Love this game, definite pick up and it’s free with ps plus",https://www.metacritic.com/user/tazemaster,ps4
TheOpinionMan,user,"Aug  6, 2020",9,1,"What can I say? This game is a 10/10 in gameplay, replaybality and fun. Its just so good, and enfuriating but thats what keeps me coming back, the need to win at least once. Every color is so vibrant and fun, every game mode its done perfectly, the music is great, the DLCs are handled in a perfect way. So why 9 and not 10? Honestly, its due to the fact you cannot create private lobbies to play with your friends, there is also a 4 player max per party, which sucks since there is always like 10 players in the PS party in my case. However i dont blame the devs, i dont think anyone expected this game to blow up as much as it has",https://www.metacritic.com/user/TheOpinionMan,ps4
Fana-du-jeu,user,"Aug  6, 2020",6,4,"j'aime vraiment ce jeux , mais il y a beaucoup trop de problèmes de serveurs , j'ai des déconnexions toutes les 3 parties , et des freeze presque a chaque fois que je suis éliminé , le jeu a un vrai potentiel dommage qu'il y est autant de problèmes",https://www.metacritic.com/user/Fana-du-jeu,ps4
majen20,user,"Aug  6, 2020",10,14,"very fun game and addictive, i enjoy playing it for hours. its the battle royal for casual players",https://www.metacritic.com/user/majen20,ps4
Branci,user,"Aug  6, 2020",10,2,"Fall Guys: Ultimate Knockout Práve som vyskúšal Fall Guys a myslel som si že to bude nejaká somarina, ale keď som to zapol vyskúšal som si to tak som si povedal že je to dobré, je to zábavné a stojí to za hranie.. ( samozrejme treba mať nervy na tu hru :D :D ). Najlepšie je keď neprejdete do ďalšieho levelu, tak síce máte nervy na niektorých debilných hráčov v tej hre ale, zapnete to zase aby ste sa dostali do ďalšieho levelu a aby ste získali tu korunu ! :D Ak by som to ja mal osobne hodnotiť tak by som tej hre dal 9/10 a to si nerobím srandu,. :D Hra je : zábavná oddychová<br/>bláznivá<br/><br/>Zhrnutie: Fall Guys je masívna hra pre viacerých hráčov až so  60 hráčmi online v boji proti všetkým, ktorý prepadol chaos, až kým nezostane jeden víťaz. :D :D",https://www.metacritic.com/user/Branci,ps4
adrielves,user,"Aug  6, 2020",6,3,"Jogo muito divertido e rende boas risadas, porém o servidor ainda está muito instável o que atrapalha demais a experiência, muitas vezes a conexão cai após se classificar pra próxima fase e os pontos e prêmios não são somados, o que gera muita frustração.",https://www.metacritic.com/user/adrielves,ps4
